marketId,chainId,collateral_symbol,collateral_address,loan_symbol,loan_address,borrow_usd,collateral_usd
0xdf6ca97d41975a6996e9db491cb38152b65d7c00807dfe15d95d8d76e5d122e0,1,PT-sUSDD-27AUG2026,0xD341A146A4fD20eA89898E4d86Ae1829bF3A1c23,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,3114416.6067904998,3941852.355604641
0xb37c30f34bff11c81ee8400133965f450a5f7c5d81ba2cf5740076f49eabc95c,1,PT-apyUSD-5NOV2026,0xb5Be35D8fF83D431899b95851CB17a2B4bcEF150,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2982049.6822346393,3869808.843397932
0xb374528d44b6ab6e0cecc87e0481f45d892f38baec90c1d318851969ec14ea5f,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,2974219.894646863,5140179.970589659
0xe3df58f9d3011b7481ff36b939fa5f8da642f34ea5792d25d3958dbf1efa26d7,1,USD3,0x056B269Eb1f75477a8666ae8C7fE01b64dD55eCc,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2957678.6951061483,3400173.1939795692
0x2f4ea313fb7df23a82c19d95e8b90acc8179bd053e0d9ef745cdf28d6a49499c,1,cbBTC,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,2872277.53024082,4542486.408734979
0x3c16c2d107caade490b1d513ccc54cbd06a30f20ad6a9aaad8c744413872514a,1,ynETHx,0x657d9ABA1DBb59e53f9F3eCAA878447dCfC96dCb,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,2741006.465770309,3004349.992446057
0xb7843fe78e7e7fd3106a1b939645367967d1f986c2e45edb8932ad1896450877,1,XAUt,0x68749665FF8D2d112Fa859AA293F07A622782F38,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2677161.973086136,7082887.063895658
0x7e585a933ffe8443c371b4f8cfeb4430f5f6a14c2f32a898c26662c67a1cb8b8,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2658255.841876391,7560207.861487783
0xff527fe9c6516f9d82a3d51422ccb031d123266e6e26d4c22c942a948c180a75,1,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,EURC,0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c,2656363.311162954,5218696.333919205
0x51c6fa2e3ab990af15e95a8c91e93482d7a87068c60133e1c7e8000f91ec7618,1,mHyperBTC,0xC8495EAFf71D3A563b906295fCF2f685b1783085,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2618673.3701174497,4628383.411971977
0xbf02d6c6852fa0b8247d5514d0c91e6c1fbde9a168ac3fd2033028b5ee5ce6d0,1,LBTC,0x8236a87084f8B84306f72007F36F2618A5634494,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2586227.4257476516,4585084.531718581
0x9de73bf59b4b09f9b974081c30a2570174f212ea62de8da777c7770a4832ae72,1,mHYPER,0x9b5528528656DBC094765E2abB79F293c21191B9,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2585335.5495620794,6634555.8295185855
0xaa7231d6bee28b578efe38b52e801d5d3067023853342fc06ded437d2a80ef98,1,EUTBL,0xa0769f7A8fC65e47dE93797b4e21C073c117Fc80,EURCV,0x5F7827FDeb7c20b443265Fc2F40845B715385Ff2,2581590.881051471,2893427.567268397
0x987134eb4716fc3dee2cb9ca8d8fba692389f7e43c717db4fe0cedaf287816e9,1,wstLINK,0x911D86C72155c33993d594B0Ec7E6206B4C803da,LINK,0x514910771AF9Ca656af840dff83E8264EcF986CA,2555388.874950605,3846849.0936947297
0x2a0b893471c785a1f0fda00df7fca578b703eef7ae7186d2429c2824b5212467,1,wFalconX,0x4614F7A56A3Eb83b2Ff9fA4B4b9575B28Fb68644,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2320267.61722404,3025297.9203520697
0x0a15460ad263c2186fe0b5df20a8cf71d55f3cfa06de15edcf6138f6b8edd8bf,1,rETH,0xae78736Cd615f374D3085123A210448E74Fc6393,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2277892.6786549855,4847764.8264571335
0x24a1ac1fb21a206906af5acf2d65a6e6d9627823c195efef112d3a9b6cd5eab6,1,stakedao-FrxMsUSD,0x3B855AA8CC56a3cBd5dBb5456F5A13Ce86AA0fe8,frxUSD,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,2087489.4547055596,2427804.9106615945
0x4bb22a5f6313fc9d7b5e1438967bfcd0a513a839d26662dd8d235629942400e2,1,PT-sUSDat-27AUG2026,0xc689f76F90FE1762faC55983Ff25ae71033A84F7,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2025630.4373759427,2755006.8688226314
0x6d2fba32b8649d92432d036c16aa80779034b7469b63abc259b17678857f31c2,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1988725.1154998972,3672644.6187478513
0xe9d96a2f8042486bfd8cfd22692e49cd355e8a51da2f427bdb2d3671fbe978ea,1,upGAMMAusdc,0x998D7b14c123c1982404562b68edDB057b0477cB,AUSD,0x00000000eFE302BEAA2b3e6e1b18d08D69a9012a,1907852.9602610867,2087663.2402414423
0xd2630c0ebf33ba83c82e8cd400a8e6345370238ca695ce58773b2d3e43de1b0a,1,ynETHx,0x657d9ABA1DBb59e53f9F3eCAA878447dCfC96dCb,msETH,0x64351fC9810aDAd17A690E4e1717Df5e7e085160,1875333.1842320592,2070303.4294823152
0x908b037029b5c0671ba3b362eaf289c3199560d1d4632e6cb527cc7240fa006e,1,PT-apxUSD-5NOV2026,0xAF687B5EcB525Ccea96115088999B4eD80C388b6,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1803154.4659616335,2652529.1717602923
0xf4e9fb49e95a34320aea8b5e0ef515391a72368c39bdcf8ad8910645fd6eab97,1,syzUSD,0x6DFF69eb720986E98Bb3E8b26cb9E02Ec1a35D12,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1774448.8521994345,2090254.32959326
0xf02d2e8f427a2b91785b3d09690ef9d3811bf674ba97b00bafc7665004a6dd97,1,PT-sUSDD-27AUG2026,0xD341A146A4fD20eA89898E4d86Ae1829bF3A1c23,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1752440.3718216966,2214613.4481989634
0x755f954513d31d5f24aaf3d0cdc5e913a28383f8ea8ff85be9ffffa7371fb64d,1,PRIME,0x19ebb35279A16207Ec4ba82799CC64715065F7F6,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1607187.4653469606,2007767.2186615549
0x61765602144e91e5ac9f9e98b8584eae308f9951596fd7f5e0f59f21cd2bf664,1,weETH,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1536321.78166304,3005749.9307399415
0x0b352b7550acdb1f39fea4b8f9ef8ac2d7953613b92599610b8fbec8a98a51d1,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,EURCV,0x5F7827FDeb7c20b443265Fc2F40845B715385Ff2,1534710.07231571,2785770.930860547
0xae60b71b407e0517ead445b7113a7ffa07ea4a9379d526ade541a3e9ec777cb4,1,sNUSD,0x08EFCC2F3e61185D0EA7F8830B3FEc9Bfa2EE313,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1529995.4346929519,2423463.9451150554
0x9464b3d42133c10c8b216d3d9429b43e98c2f3856a87940ef18b8bdd3e7bd831,1,PT-USDat-27AUG2026,0x1D69402390657308C91179aa184bF992908c1e08,AUSD,0x00000000eFE302BEAA2b3e6e1b18d08D69a9012a,1507759.5050071406,1754456.743109223
0xb5f8d5554d85b782d7080314bba3544983755a75eb5c432f5eae1c47c6af4da4,1,cbBTC,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,EURCV,0x5F7827FDeb7c20b443265Fc2F40845B715385Ff2,1499488.1054278752,1957482.7140514352
0x9972be1fc530a3f5a34db25ee8ab4962cc4099cb65b2db22897c92cc9d22f59f,1,sDOLA,0xb45ad160634c528Cc3D2926d9807104FA3157305,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1466808.0916712228,1669122.4254770125
0xacc49fbf58feb1ac971acce68f8adc177c43682d6a7087bbd4991a05cb7a2c67,1,srRoyUSDC,0xcD9f5907F92818bC06c9Ad70217f089E190d2a32,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1451420.029477646,2455558.6257146024
0x58b332ca359ff83620416be363c874947c2d1ae7b5913d367ed761d1ad422b19,1,weETH,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,msETH,0x64351fC9810aDAd17A690E4e1717Df5e7e085160,1393236.2675143718,1549051.663479296
0x04663e98d677d8ef38b76d5a19d1fddc1aff10a86b71dc7f01cd8f5a18a16f06,1,PT-apyUSD-18JUN2026,0x3365554a61CeFF74A76528f9e86C1E87946d16a5,apxUSD,0x98A878b1Cd98131B271883B390f68D2c90674665,1369307.8615382258,1794563.293029858
0x32e253d33f1594a67fc6ef51bf7a39cc4bf2d14904998dee769706fcde489ed9,1,wsrUSD,0xd3fD63209FA2D55B07A0f6db36C2f43900be3094,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1359476.2862999556,1676581.3375586472
0x7a25fb17b8bd83a934ad87d9d1725188fc129992ca816f3145b4ab7f673c98c3,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,EURCV,0x5F7827FDeb7c20b443265Fc2F40845B715385Ff2,1311451.271876693,2581003.032061153
0x4b86442549b52826e0fc11770ec5154450cb3c5c14dc751a761d81dcfbe7a7b2,1,RLP,0x4956b52aE2fF65D74CA2d61207523288e4528f96,AUSD,0x00000000eFE302BEAA2b3e6e1b18d08D69a9012a,1273687.734429665,49563.42601012515
0x88abdf8693e663144c3544b9442e9b04520016d6ebc57aa76424c00ab1683c9d,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,RLUSD,0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD,1265798.7376324956,2646180.351744338
0x39d11026eae1c6ec02aa4c0910778664089cdd97c3fd23f68f7cd05e2e95af48,1,sUSDe,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,1261804.7998395625,1649726.4065876352
0x251b7cbc2c33ba4eabe3b7163ad0fdd3cfb97de80d8377f0f48b8d31aee7606f,1,rETH,0xae78736Cd615f374D3085123A210448E74Fc6393,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1228570.2868966153,1723561.7585926042
0x09dc9e7eb5d8fc54b2bc41d1135fd4e99057a580f680321faeb90c7a21e631c1,1,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1210491.8729452617,2587080.944610923
0x8e7cc042d739a365c43d0a52d5f24160fa7ae9b7e7c9a479bd02a56041d4cf77,1,USR,0x66a1E37c9b0eAddca17d3662D6c05F4DECf3e110,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1196513.104134653,45665.76333799431
0x7629b62c42febfccd87a8eb76bd91587b33bbcd474cb79bc4964aeb0479e4e53,1,stakedao-crvfrxUSD,0x61ec68a5a79905a82Bd594dC847E284Df17a8760,frxUSD,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,1196152.4659157107,1499530.0959226296
0x77e624dd9dd980810c2b804249e88f3598d9c7ec91f16aa5fbf6e3fdf6087f82,1,stUSDS,0x99CD4Ec3f88A45940936F469E4bB72A2A701EEB9,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,1118902.9225620811,1434380.364750258
0xf5c5df23559b0fb56560a7578ea17d81e245153ba64b8132df026c9358864d27,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,PYUSD,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,1115245.07311822,2069009.4913395564
0x0a834fe24f42cf9cbf0644926c5637a9da42dbfae8c4c4ca0c2f2d9c712896d3,1,wbravUSDC,0x7309E1E2e74af170c69bdE8FCB30397f8697D5FF,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1031494.5335475425,2265284.941870148
0x12cacbbd1c88513cce13d54927f5f1301335779353817bc5e791e71d200f2199,1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,1009344.4638666029,1724737.1693005757
0x0d55c325847ed87d53506c2aca7de046cb59d8c22928fd55fb2790c4811d20db,1,rswETH,0xFAe103DC9cf190eD75350761e95403b7b8aFa6c0,msETH,0x64351fC9810aDAd17A690E4e1717Df5e7e085160,1008982.6347240297,1093847.464519107
0x80c97dd236bafc6c5e41e84797efea2853511455f189525a8df70826a38cb282,1,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,EURCV,0x5F7827FDeb7c20b443265Fc2F40845B715385Ff2,985174.8707234275,1479482.4077415888
0xe23380494e365453f72f736f2d941959ae945773eb67a06cf4f538c7c4201264,1,apyUSD,0x38EEb52F0771140d10c4E9A9a72349A329Fe8a6A,apxUSD,0x98A878b1Cd98131B271883B390f68D2c90674665,967488.8425124103,1429243.0503201594
0xce68c7aa336675e42bbc8eaa8b5ecc7ebd816bf8625b5316330c6ac2dabc4cf2,1,SolvBTC,0x7A56E1C57C7475CCf742a1832B028F0456652F97,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,959858.7773839874,2309886.143750641
0xe4cfbee9af4ad713b41bf79f009ca02b17c001a0c0e7bd2e6a89b1111b3d3f08,1,tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,776517.9086602841,1780700.7380176806
0x42c2b592fc759fad461fb5c80d5ea214a496f70d8594398d69af68c2f3798de6,1,PT-srUSDat-27AUG2026,0x2D433b943FB8c015AE409444B7F960ED288082b4,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,768944.6477012391,1046603.2686249625
0x43e925e52d7873fa8acac90dd5f246087d55b3a34c344b71884a6352491ff459,1,fxSAVE,0x7743e50F534a7f9F1791DdE7dCD89F7783Eefc39,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,727774.5482117706,952629.9605372271
0x2fb3713487c7812e7309935b034f40228841666f6b048faf31fd2110ae674f20,1,PT-stcUSD-23JUL2026,0x2d3C279E5FcDF5b793c0a75ed90738D7369B0b83,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,614548.4611126302,695016.8562911451
0x7421c2741e064e8c53fcb5de9faf7f0025dce75bc1caf26774dd878291c81dac,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,EURC,0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c,607995.7117166977,1124279.7933285348
0x710f02caee4555b8ff75b7d48e5b52adc48898dc0c670b977fb1ea83bf4e7d8a,1,stUSDS,0x99CD4Ec3f88A45940936F469E4bB72A2A701EEB9,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,564305.4921670674,966559.2176957533
0xf6a056627a51e511ec7f48332421432ea6971fc148d8f3c451e14ea108026549,1,LBTC,0x8236a87084f8B84306f72007F36F2618A5634494,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,549085.1848864882,625279.447500804
0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28,1,sUSDe,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,548495.6491988156,737550.0077333284
0x5f8a138ba332398a9116910f4d5e5dcd9b207024c5290ce5bc87bc2dbd8e4a86,1,ETH+,0xE72B141DF173b999AE7c1aDcbF60Cc9833Ce56a8,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,543932.5977402949,606741.3068903798
0xc9098061d437a9dd53b0070cb33df6fca1a0a5ead288588c88699b0420c1c078,1,sUSDe,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,msUSD,0xab5eB14c09D416F0aC63661E57EDB7AEcDb9BEfA,419138.69935019343,489041.5682353216
0xa7cff07327839b03b2f0355d0951bb487cd8deeef9a21dfc851a8a3d932c42b8,1,n-st-liUSD4w,0x9FB57943926749B49a644F237A28b491c9b465E0,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,415834.56009258766,484400.2513160931
0x461da96754b33fec844fc5e5718bf24298a2c832d8216c5ffd17a5230548f01f,1,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,eUSD,0xA0d69E286B938e21CBf7E51D71F6A4c8918f482F,377172.9596911991,582903.3275009805
0x124ddf1fa02a94085d1fcc35c46c7e180ddb8a0d3ec1181cf67a75341501c9e6,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,PYUSD,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,322962.09889283444,556234.429528219
0x031c7333014af51e4fd18031d14e4eaada58348cde3f6dc6ea8cca16f7387fb2,1,mAPOLLO,0x7CF9DEC92ca9FD46f8d86e7798B72624Bc116C05,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,315227.2656927401,1039241.0739966674
0x6a57d77b9a173c5ed10d432e7009dd1ee9a97fac62a7bc970b4bd715e2fff5c8,1,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,296349.23111401923,477219.0341922011
